fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,good_quality,fixed_acidity:log_fixed_acidity,volatile_acidity:log_volatile_acidity,citric_acid:log_citric_acid,residual_sugar:log_residual_sugar,chlorides:log_chlorides,free_sulfur_dioxide:log_free_sulfur_dioxide,total_sulfur_dioxide:log_total_sulfur_dioxide,density:log_density,pH:log_pH,sulphates:log_sulphates,alcohol:log_alcohol,fixed_acidity:sq_fixed_acidity,volatile_acidity:sq_volatile_acidity,citric_acid:sq_citric_acid,residual_sugar:sq_residual_sugar,chlorides:sq_chlorides,free_sulfur_dioxide:sq_free_sulfur_dioxide,total_sulfur_dioxide:sq_total_sulfur_dioxide,density:sq_density,pH:sq_pH,sulphates:sq_sulphates,alcohol:sq_alcohol,fixed_acidity:fixed_acidity_recip,volatile_acidity:volatile_acidity_recip,citric_acid:citric_acid_recip,residual_sugar:residual_sugar_recip,chlorides:chlorides_recip,free_sulfur_dioxide:free_sulfur_dioxide_recip,total_sulfur_dioxide:total_sulfur_dioxide_recip,density:density_recip,pH:pH_recip,sulphates:sulphates_recip,alcohol:alcohol_recip
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,1,17.253900065015696,-0.2883727278567978,-0.23025850929940456,1.5580684239316924,-0.19106259616186344,80.47189562170502,245.66067373332604,-0.003613439879337024,3.918020088117253,-0.21576155433883568,26.03751440266257,67.24,0.403225,0.010000000000000002,4.41,0.0053289999999999995,625.0,3600.0,0.9927731044000001,10.8241,0.5625,118.81,0.12195121951219513,1.574803149606299,10.0,0.47619047619047616,13.698630136986303,0.04,0.016666666666666666,1.0036331520102773,0.303951367781155,1.3333333333333333,0.09174311926605504
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,0,12.454659683613706,-0.29108233954583196,,6.2720445976079215,-0.22088948808208592,200.5231072689406,337.1465400678459,-0.004410217376294804,3.7220825913781788,-0.3593284632979972,21.387272086761705,43.559999999999995,0.39690000000000003,0.0,18.49,0.008649,2601.0,6006.25,0.9911795364,10.240000000000002,0.2025,90.25,0.15151515151515152,1.5873015873015872,-1.0530633446377986,0.23255813953488372,10.75268817204301,0.0196078431372549,0.012903225806451613,1.0044396231342534,0.3125,2.2222222222222223,0.10526315789473684
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,0,12.454659683613706,-0.29108233954583196,,6.2720445976079215,-0.22088948808208592,200.5231072689406,337.1465400678459,-0.004410217376294804,3.7220825913781788,-0.3593284632979972,21.387272086761705,43.559999999999995,0.39690000000000003,0.0,18.49,0.008649,2601.0,6006.25,0.9911795364,10.240000000000002,0.2025,90.25,0.15151515151515152,1.5873015873015872,-1.0530633446377986,0.23255813953488372,10.75268817204301,0.0196078431372549,0.012903225806451613,1.0044396231342534,0.3125,2.2222222222222223,0.10526315789473684
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,1,14.21338338735847,-0.3364854843910638,-0.2752557998921966,1.5580684239316924,-0.17592782051983777,40.62075301653315,97.65157906960775,-0.006747031659442364,4.0500171585538665,-0.30152075630701586,30.167785976492613,51.84,0.28090000000000004,0.019600000000000003,4.41,0.004096,225.0,841.0,0.9865058328999999,11.2225,0.3721,146.41,0.1388888888888889,1.8867924528301885,7.142857142857142,0.47619047619047616,15.625,0.06666666666666667,0.034482758620689655,1.0068161453037061,0.29850746268656714,1.639344262295082,0.08264462809917356
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,1,9.920657196590877,-0.30649537425959444,,0.47106113126969795,-0.17417109481320805,26.376848000782076,52.02669164213096,-0.00805718734544867,4.272391097099276,-0.3246983573416476,30.51751861121837,32.49,0.36,0.0,1.9599999999999997,0.003969,121.0,324.0,0.9838854480999999,11.902500000000002,0.31360000000000005,148.83999999999997,0.17543859649122806,1.6666666666666667,1.0530633446377986,0.7142857142857143,15.873015873015873,0.09090909090909091,0.05555555555555555,1.0081559818935186,0.2898550724637681,1.7857142857142856,0.0819672131147541
7.6,1.58,0.0,2.1,0.137,5.0,9.0,0.99476,3.5,0.4,10.9,0,15.413926679421367,0.7227312583214233,,1.5580684239316924,-0.2723250863820997,8.047189562170502,19.775021196025975,-0.00522624715733782,4.384670389733788,-0.366516292749662,26.03751440266257,57.76,2.4964000000000004,0.0,4.41,0.018769000000000004,25.0,81.0,0.9895474576,12.25,0.16000000000000003,118.81,0.13157894736842105,0.6329113924050632,-1.0530633446377986,0.47619047619047616,7.2992700729927,0.2,0.1111111111111111,1.0052676022357152,0.2857142857142857,2.5,0.09174311926605504
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,1,8.573024853054385,-0.28283570061020513,,1.6457558606000784,-0.20205829154466046,40.62075301653315,93.30172628490571,-0.005544514473493128,5.026356756407056,-0.30152075630701586,31.571608053853197,27.040000000000003,0.41602500000000003,0.0,4.6225,0.0064,225.0,784.0,0.9889109135999999,14.2884,0.3721,156.25,0.1923076923076923,1.5503875968992247,1.0530633446377986,0.46511627906976744,12.5,0.06666666666666667,0.03571428571428571,1.00559108644061,0.2645502645502646,1.639344262295082,0.08
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,1,12.744120426859366,-0.12970768517174192,-0.18614820258529446,1.3862943611198906,-0.23025850929940456,59.914645471079815,230.45392226656938,-0.004011908950716179,4.611361843663431,-0.22281776866010203,28.77718944910341,44.89,0.7395999999999999,0.004900000000000001,4.0,0.010000000000000002,400.0,3249.0,0.9919761603999999,12.96,0.5476,136.89,0.14925373134328357,1.1627906976744187,14.285714285714285,0.5,10.0,0.05,0.017543859649122806,1.0040362256270206,0.2777777777777778,1.3513513513513513,0.08547008547008547
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,1,20.09529716305752,-0.3678733411372308,-0.36461897062027665,1.5580684239316924,-0.17592782051983777,5.545177444479562,40.62075301653315,-0.004230998468827801,3.939944145959033,-0.17851484105136775,27.058234316971745,82.80999999999999,0.1369,0.1024,4.41,0.004096,16.0,225.0,0.9915379776,10.889999999999999,0.6400000000000001,125.43999999999998,0.10989010989010989,2.7027027027027026,3.125,0.47619047619047616,15.625,0.25,0.06666666666666667,1.0042580541495942,0.30303030303030304,1.25,0.08928571428571429
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,0,16.635532333438686,-0.3564303892276085,-0.3612314429107253,1.0580159968238143,-0.2035777960690856,93.30172628490571,286.9265239519753,-0.004977529189593757,4.072121672556379,-0.2742401930146994,27.058234316971745,64.0,0.07840000000000001,0.1936,3.24,0.006561,784.0,4624.0,0.9900449000999999,11.289599999999998,0.43560000000000004,125.43999999999998,0.125,3.571428571428571,2.272727272727273,0.5555555555555556,12.345679012345679,0.03571428571428571,0.014705882352941176,1.0050150249746235,0.2976190476190476,1.5151515151515151,0.08928571428571429
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,0,15.413926679421367,-0.1862206434816452,-0.32773602713558037,1.9156909827507391,-0.21244070294849715,63.93497119219188,286.9265239519753,-0.004489859778235532,3.5500389656827402,-0.3612314429107253,20.41667205330595,57.76,0.6241000000000001,0.04409999999999999,5.289999999999999,0.007568999999999999,441.0,4624.0,0.99102025,9.7344,0.1936,84.63999999999999,0.13157894736842105,1.2658227848101264,4.761904761904762,0.4347826086956522,11.49425287356322,0.047619047619047616,0.014705882352941176,1.0045203415369162,0.3205128205128205,2.272727272727273,0.10869565217391305
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,0,15.111772654066986,-0.30152075630701586,-0.35023914847131843,1.21952238372755,-0.19106259616186344,76.2732919283507,394.0056396740822,-0.0038724630458910002,3.939944145959033,-0.3364854843910638,22.367347379629962,56.25,0.3721,0.06760000000000001,3.61,0.0053289999999999995,576.0,7744.0,0.9922550544000001,10.889999999999999,0.28090000000000004,96.04000000000002,0.13333333333333333,1.639344262295082,3.846153846153846,0.5263157894736842,13.698630136986303,0.041666666666666664,0.011363636363636364,1.0038951130385898,0.30303030303030304,1.8867924528301885,0.1020408163265306
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,0,22.039621089440566,-0.2560339401596741,-0.36461897062027665,2.2907268296853878,-0.2138768248763459,68.00293397388296,410.4882150930333,-0.002097793454877271,3.918020088117253,-0.29638219658465986,23.35660778085686,94.08999999999999,0.4760999999999999,0.1024,6.25,0.007743999999999999,484.0,8281.0,0.99580441,10.8241,0.3844,102.00999999999999,0.10309278350515465,1.4492753623188408,3.125,0.4,11.363636363636365,0.045454545454545456,0.01098901098901099,1.002104419280489,0.303951367781155,1.6129032258064517,0.09900990099009901
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,0,13.035073762838016,-0.2622504869521496,-0.21671510477866845,5.307808557228842,-0.1828008350188101,40.62075301653315,97.65157906960775,-0.004748653182067512,4.183088913317401,-0.3400417630514653,26.717090702333,46.239999999999995,0.4624000000000001,0.0081,15.209999999999999,0.0046240000000000005,225.0,841.0,0.9905026576,11.628100000000002,0.27040000000000003,123.21,0.14705882352941177,1.4705882352941175,11.11111111111111,0.25641025641025644,14.705882352941176,0.06666666666666667,0.034482758620689655,1.0047827659659982,0.29325513196480935,1.923076923076923,0.0900900900900901
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,0,22.039621089440566,-0.2560339401596741,-0.36461897062027665,2.2907268296853878,-0.2138768248763459,68.00293397388296,410.4882150930333,-0.002097793454877271,3.918020088117253,-0.29638219658465986,23.35660778085686,94.08999999999999,0.4760999999999999,0.1024,6.25,0.007743999999999999,484.0,8281.0,0.99580441,10.8241,0.3844,102.00999999999999,0.10309278350515465,1.4492753623188408,3.125,0.4,11.363636363636365,0.045454545454545456,0.01098901098901099,1.002104419280489,0.303951367781155,1.6129032258064517,0.09900990099009901
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,0,13.621371043387192,-0.29638219658465986,-0.23025850929940456,0.47106113126969795,-0.18780035353779834,88.9875953821169,261.0174877626666,-0.003991989311948666,3.8961264254590513,-0.30152075630701586,20.41667205330595,49.0,0.3844,0.010000000000000002,1.9599999999999997,0.0050409999999999995,729.0,3969.0,0.992016,10.758399999999998,0.3721,84.63999999999999,0.14285714285714285,1.6129032258064517,10.0,0.7142857142857143,14.084507042253522,0.037037037037037035,0.015873015873015872,1.0040160642570282,0.3048780487804878,1.639344262295082,0.10869565217391305
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,0,15.111772654066986,-0.30152075630701586,-0.35023914847131843,1.21952238372755,-0.19106259616186344,76.2732919283507,394.0056396740822,-0.0038724630458910002,3.939944145959033,-0.3364854843910638,22.367347379629962,56.25,0.3721,0.06760000000000001,3.61,0.0053289999999999995,576.0,7744.0,0.9922550544000001,10.889999999999999,0.28090000000000004,96.04000000000002,0.13333333333333333,1.639344262295082,3.846153846153846,0.5263157894736842,13.698630136986303,0.041666666666666664,0.011363636363636364,1.0038951130385898,0.30303030303030304,1.8867924528301885,0.1020408163265306
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,1,12.166714149860343,-0.3434057221645205,-0.28456799773288216,3.295836866004329,-0.17592782051983777,29.818879797456006,88.9875953821169,-0.007074735135496247,4.005897772294534,-0.31130331782859944,32.63289818784732,42.25,0.2601,0.0225,9.0,0.004096,144.0,729.0,0.98585041,11.0889,0.34809999999999997,163.84000000000003,0.15384615384615385,1.9607843137254901,6.666666666666667,0.3333333333333333,15.625,0.08333333333333333,0.037037037037037035,1.0071507704703393,0.3003003003003003,1.6949152542372883,0.078125
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,0,16.635532333438686,0.19530703740353653,-0.32773602713558037,1.21952238372755,-0.20657991770839976,36.94680261461362,152.25645473487663,-0.0046690316760391514,4.027942495341954,-0.3548606146106754,24.689440200216517,64.0,1.3923999999999999,0.04409999999999999,3.61,0.006889000000000001,196.0,1681.0,0.9906619024,11.1556,0.22089999999999999,110.25,0.125,0.8474576271186441,4.761904761904762,0.5263157894736842,12.048192771084336,0.07142857142857142,0.024390243902439025,1.0047020053852027,0.29940119760479045,2.127659574468085,0.09523809523809523
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,1,13.621371043387192,-0.3677944491115133,-0.32773602713558037,1.9156909827507391,-0.21099308651466211,59.914645471079815,271.3351725432164,-0.004410217376294804,4.160836467515193,-0.33274051528886117,23.35660778085686,49.0,0.1296,0.04409999999999999,5.289999999999999,0.007395999999999999,400.0,4225.0,0.9911795364,11.559999999999999,0.2916,102.00999999999999,0.14285714285714285,2.7777777777777777,4.761904761904762,0.4347826086956522,11.627906976744187,0.05,0.015384615384615385,1.0044396231342534,0.29411764705882354,1.8518518518518516,0.09900990099009901
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,1,13.621371043387192,-0.3677944491115133,-0.32773602713558037,2.1011249696493595,-0.21099308651466211,76.2732919283507,292.15334881721094,-0.004430128579463966,4.160836467515193,-0.3364854843910638,23.35660778085686,49.0,0.1296,0.04409999999999999,5.76,0.007395999999999999,576.0,4761.0,0.9911397136,11.559999999999999,0.28090000000000004,102.00999999999999,0.14285714285714285,2.7777777777777777,4.761904761904762,0.4166666666666667,11.627906976744187,0.041666666666666664,0.014492753623188406,1.0044598015187431,0.29411764705882354,1.8867924528301885,0.09900990099009901
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,1,15.111772654066986,-0.29108233954583196,-0.3535199963956158,1.3862943611198906,-0.20657991770839976,48.16462684895568,410.4882150930333,-0.0038326177446547072,3.852430656934289,-0.3159417617561698,22.367347379629962,56.25,0.39690000000000003,0.0729,4.0,0.006889000000000001,289.0,8281.0,0.9923347456000001,10.6276,0.3364,96.04000000000002,0.13333333333333333,1.5873015873015872,3.7037037037037033,0.5,12.048192771084336,0.058823529411764705,0.01098901098901099,1.003854802441375,0.3067484662576687,1.7241379310344829,0.1020408163265306
5.4,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,1,9.106554349279236,-0.22281776866010203,,0.2187858681527455,-0.13096151170339101,44.3614195558365,176.11750423849838,-0.007392403459854547,5.569052877687096,-0.31130331782859944,31.571608053853197,29.160000000000004,0.5476,0.0,1.44,0.0016810000000000002,256.0,2116.0,0.9852150564000001,16.080099999999998,0.34809999999999997,156.25,0.18518518518518517,1.3513513513513513,1.0530633446377986,0.8333333333333334,24.390243902439025,0.0625,0.021739130434782608,1.0074754679723548,0.24937655860349128,1.6949152542372883,0.08
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,1,22.69609409569139,-0.3612314429107253,-0.35720324316953833,1.7346061928013947,-0.21811751529434112,23.02585092994046,152.25645473487663,-0.003613439879337024,3.6788822057988324,-0.2560339401596741,29.470806961398058,98.01,0.1936,0.2116,4.840000000000001,0.008281,100.0,1681.0,0.9927731044000001,10.112400000000001,0.4760999999999999,141.61,0.10101010101010101,2.272727272727273,2.1739130434782608,0.45454545454545453,10.989010989010989,0.1,0.024390243902439025,1.0036331520102773,0.31446540880503143,1.4492753623188408,0.08403361344537814
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,1,15.111772654066986,-0.29108233954583196,-0.3535199963956158,1.3862943611198906,-0.20657991770839976,48.16462684895568,410.4882150930333,-0.0038326177446547072,3.852430656934289,-0.3159417617561698,22.367347379629962,56.25,0.39690000000000003,0.0729,4.0,0.006889000000000001,289.0,8281.0,0.9923347456000001,10.6276,0.3364,96.04000000000002,0.13333333333333333,1.5873015873015872,3.7037037037037033,0.5,12.048192771084336,0.058823529411764705,0.01098901098901099,1.003854802441375,0.3067484662576687,1.7241379310344829,0.1020408163265306
9.1,0.76,0.68,1.7,0.414,18.0,64.0,0.99652,2.9,1.33,9.1,1,20.09529716305752,-0.20857200273333784,-0.2622504869521496,0.9020680268056896,-0.3651021723349246,52.02669164213096,266.168517335019,-0.0034739377637206443,3.0876611372780416,0.3792879931707711,20.09529716305752,82.80999999999999,0.5776,0.4624000000000001,2.8899999999999997,0.171396,324.0,4096.0,0.9930521104,8.41,1.7689000000000001,82.80999999999999,0.10989010989010989,1.3157894736842106,1.4705882352941175,0.5882352941176471,2.4154589371980677,0.05555555555555555,0.015625,1.003492152691366,0.3448275862068966,0.7518796992481203,0.10989010989010989
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,0,22.039621089440566,-0.2742401930146994,-0.36679528486645624,2.4843297570713347,-0.22225928669094056,29.818879797456006,394.0056396740822,-0.0020379177836110296,3.852430656934289,-0.2742401930146994,23.35660778085686,94.08999999999999,0.43560000000000004,0.11560000000000002,6.760000000000001,0.008836,144.0,7744.0,0.9959241616,10.6276,0.43560000000000004,102.00999999999999,0.10309278350515465,1.5151515151515151,2.941176470588235,0.3846153846153846,10.638297872340425,0.08333333333333333,0.011363636363636364,1.0020441701070184,0.3067484662576687,1.5151515151515151,0.09900990099009901
5.0,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,1,8.047189562170502,-0.22281776866010203,,0.2187858681527455,-0.13096151170339101,44.3614195558365,176.11750423849838,-0.007392403459854547,5.569052877687096,-0.31130331782859944,31.571608053853197,25.0,0.5476,0.0,1.44,0.0016810000000000002,256.0,2116.0,0.9852150564000001,16.080099999999998,0.34809999999999997,156.25,0.2,1.3513513513513513,1.0530633446377986,0.8333333333333334,24.390243902439025,0.0625,0.021739130434782608,1.0074754679723548,0.24937655860349128,1.6949152542372883,0.08
9.1,0.34,0.42,1.8,0.058,9.0,18.0,0.99392,3.18,0.55,11.4,0,20.09529716305752,-0.36679528486645624,-0.3643502384359837,1.0580159968238143,-0.16514411156927164,19.775021196025975,52.02669164213096,-0.0060614792264213025,3.6788822057988324,-0.32881035041559126,27.743192251565127,82.80999999999999,0.11560000000000002,0.17639999999999997,3.24,0.0033640000000000002,81.0,324.0,0.9878769664,10.112400000000001,0.30250000000000005,129.96,0.10989010989010989,2.941176470588235,2.380952380952381,0.5555555555555556,17.241379310344826,0.1111111111111111,0.05555555555555555,1.0061171925305858,0.31446540880503143,1.8181818181818181,0.08771929824561403
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,1,20.09529716305752,-0.3677944491115133,-0.3672273305447935,1.0580159968238143,-0.1688046430056022,63.93497119219188,220.40332518778592,-0.0050372272310329315,3.6788822057988324,-0.1627297697535474,26.376848000782076,82.80999999999999,0.1296,0.1521,3.24,0.0036,441.0,3025.0,0.9899255025,10.112400000000001,0.6723999999999999,121.0,0.10989010989010989,2.7777777777777777,2.564102564102564,0.5555555555555556,16.666666666666668,0.047619047619047616,0.01818181818181818,1.0050756319413037,0.31446540880503143,1.2195121951219512,0.09090909090909091
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,1,12.744120426859366,-0.35720324316953833,-0.34250792535363495,0.9020680268056896,-0.19742413899889089,52.02669164213096,119.89625783694949,-0.005186456504212419,4.1386134335200975,-0.30649537425959444,25.025052411851025,44.89,0.2116,0.0576,2.8899999999999997,0.005929,324.0,1156.0,0.98962704,11.4921,0.36,112.36,0.14925373134328357,2.1739130434782608,4.166666666666667,0.5882352941176471,12.987012987012987,0.05555555555555555,0.029411764705882353,1.0052271813429834,0.2949852507374631,1.6666666666666667,0.09433962264150944
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,1,12.744120426859366,-0.35720324316953833,-0.34250792535363495,0.9020680268056896,-0.19742413899889089,52.02669164213096,119.89625783694949,-0.005186456504212419,4.1386134335200975,-0.30649537425959444,25.025052411851025,44.89,0.2116,0.0576,2.8899999999999997,0.005929,324.0,1156.0,0.98962704,11.4921,0.36,112.36,0.14925373134328357,2.1739130434782608,4.166666666666667,0.5882352941176471,12.987012987012987,0.05555555555555555,0.029411764705882353,1.0052271813429834,0.2949852507374631,1.6666666666666667,0.09433962264150944
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,1,12.744120426859366,-0.35720324316953833,-0.34250792535363495,0.9020680268056896,-0.19742413899889089,52.02669164213096,119.89625783694949,-0.005186456504212419,4.1386134335200975,-0.30649537425959444,25.025052411851025,44.89,0.2116,0.0576,2.8899999999999997,0.005929,324.0,1156.0,0.98962704,11.4921,0.36,112.36,0.14925373134328357,2.1739130434782608,4.166666666666667,0.5882352941176471,12.987012987012987,0.05555555555555555,0.029411764705882353,1.0052271813429834,0.2949852507374631,1.6666666666666667,0.09433962264150944
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,1,12.744120426859366,-0.35720324316953833,-0.34250792535363495,0.9020680268056896,-0.19742413899889089,52.02669164213096,119.89625783694949,-0.005186456504212419,4.1386134335200975,-0.30649537425959444,25.025052411851025,44.89,0.2116,0.0576,2.8899999999999997,0.005929,324.0,1156.0,0.98962704,11.4921,0.36,112.36,0.14925373134328357,2.1739130434782608,4.166666666666667,0.5882352941176471,12.987012987012987,0.05555555555555555,0.029411764705882353,1.0052271813429834,0.2949852507374631,1.6666666666666667,0.09433962264150944
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,0,12.166714149860343,-0.3400417630514653,-0.2428002404508693,1.0580159968238143,-0.19106259616186344,33.34434164699998,138.22827406960266,-0.004489859778235532,4.027942495341954,-0.3400417630514653,20.739133921480658,42.25,0.27040000000000003,0.0121,3.24,0.0053289999999999995,169.0,1444.0,0.99102025,11.1556,0.27040000000000003,86.49000000000001,0.15384615384615385,1.923076923076923,9.090909090909092,0.5555555555555556,13.698630136986303,0.07692307692307693,0.02631578947368421,1.0045203415369162,0.29940119760479045,1.923076923076923,0.1075268817204301
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,1,14.81095200155492,-0.30649537425959444,-0.35023914847131843,1.5580684239316924,-0.20657991770839976,48.16462684895568,410.4882150930333,-0.0038326177446547072,3.918020088117253,-0.3246983573416476,22.367347379629962,54.760000000000005,0.36,0.06760000000000001,4.41,0.006889000000000001,289.0,8281.0,0.9923347456000001,10.8241,0.31360000000000005,96.04000000000002,0.13513513513513511,1.6666666666666667,3.846153846153846,0.47619047619047616,12.048192771084336,0.058823529411764705,0.01098901098901099,1.003854802441375,0.303951367781155,1.7857142857142856,0.1020408163265306
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,1,14.81095200155492,-0.30649537425959444,-0.35023914847131843,1.5580684239316924,-0.20657991770839976,48.16462684895568,410.4882150930333,-0.0038326177446547072,3.918020088117253,-0.3246983573416476,22.367347379629962,54.760000000000005,0.36,0.06760000000000001,4.41,0.006889000000000001,289.0,8281.0,0.9923347456000001,10.8241,0.31360000000000005,96.04000000000002,0.13513513513513511,1.6666666666666667,3.846153846153846,0.47619047619047616,12.048192771084336,0.058823529411764705,0.01098901098901099,1.003854802441375,0.303951367781155,1.7857142857142856,0.1020408163265306
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,0,16.022165122825257,-0.12115799858015167,-0.35023914847131843,5.073004053582892,-0.23913712956366467,106.45360333903953,281.7144054991947,-0.003314482690794002,3.852430656934289,-0.35720324316953833,20.41667205330595,60.839999999999996,0.7569,0.06760000000000001,14.44,0.011448999999999999,961.0,4489.0,0.9933710224,10.6276,0.2116,84.63999999999999,0.12820512820512822,1.1494252873563218,3.846153846153846,0.2631578947368421,9.345794392523365,0.03225806451612903,0.014925373134328358,1.003331059116266,0.3067484662576687,2.1739130434782608,0.10869565217391305
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,1,17.87714632913385,-0.3672273305447935,-0.23025850929940456,0.9020680268056896,-0.19427003740843699,10.75055681536833,80.47189562170502,-0.0041812096642407206,3.4860486709108307,-0.36290713022664745,22.039621089440566,70.56,0.1521,0.010000000000000002,2.8899999999999997,0.005625,36.0,625.0,0.9916375560999999,9.5481,0.18489999999999998,94.08999999999999,0.11904761904761904,2.564102564102564,10.0,0.5882352941176471,13.333333333333334,0.16666666666666666,0.04,1.0042076299695726,0.3236245954692557,2.3255813953488373,0.10309278350515465
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,0,20.09529716305752,-0.19754149346231223,-0.3331081011785506,1.7346061928013947,-0.2005262866946941,29.818879797456006,185.81764852357878,-0.00239711769323117,3.6788822057988324,-0.3434057221645205,21.71292574534839,82.80999999999999,0.6006250000000001,0.0484,4.840000000000001,0.006241,144.0,2304.0,0.99520576,10.112400000000001,0.2601,92.16,0.10989010989010989,1.2903225806451613,4.545454545454546,0.45454545454545453,12.658227848101266,0.08333333333333333,0.020833333333333332,1.0024057738572574,0.31446540880503143,1.9607843137254901,0.10416666666666667
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,0,14.21338338735847,-0.15057016769962014,,1.3862943611198906,-0.29809740344384855,5.545177444479562,26.376848000782076,-0.003912306740895112,4.1386134335200975,-0.3400417630514653,23.02585092994046,51.84,0.697225,0.0,4.0,0.027556000000000004,16.0,121.0,0.9921753663999999,11.4921,0.27040000000000003,100.0,0.1388888888888889,1.1976047904191618,-1.0530633446377986,0.5,6.024096385542168,0.25,0.09090909090909091,1.0039354268733436,0.2949852507374631,1.923076923076923,0.1
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,1,12.454659683613706,-0.3159417617561698,-0.07824046010856292,2.1011249696493595,-0.18448176543255657,55.94434060416236,147.55517816455745,-0.006111173040830623,4.116419898092854,-0.2742401930146994,31.924579855863648,43.559999999999995,0.3364,0.0004,5.76,0.0047610000000000005,361.0,1600.0,0.9877775769,11.424399999999999,0.43560000000000004,158.76,0.15151515151515152,1.7241379310344829,50.0,0.4166666666666667,14.492753623188404,0.05263157894736842,0.025,1.0061678086671295,0.2958579881656805,1.5151515151515151,0.07936507936507936
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,0,10.75055681536833,-0.34657359027997264,,0.47106113126969795,-0.16328812863541245,40.62075301653315,84.71050998855854,-0.005504736689604332,4.072121672556379,-0.3593284632979972,21.387272086761705,36.0,0.25,0.0,1.9599999999999997,0.003249,225.0,676.0,0.9889904704000001,11.289599999999998,0.2025,90.25,0.16666666666666666,2.0,-1.0530633446377986,0.7142857142857143,17.543859649122805,0.06666666666666667,0.038461538461538464,1.0055506395302067,0.2976190476190476,2.2222222222222223,0.10526315789473684
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,0,10.75055681536833,-0.34657359027997264,,0.47106113126969795,-0.16328812863541245,40.62075301653315,84.71050998855854,-0.005504736689604332,4.072121672556379,-0.3593284632979972,21.387272086761705,36.0,0.25,0.0,1.9599999999999997,0.003249,225.0,676.0,0.9889904704000001,11.289599999999998,0.2025,90.25,0.16666666666666666,2.0,-1.0530633446377986,0.7142857142857143,17.543859649122805,0.06666666666666667,0.038461538461538464,1.0055506395302067,0.2976190476190476,2.2222222222222223,0.10526315789473684
